timestamp,cpu_usage
2024-08-22 18:20:45,26
2024-08-22 18:20:46,23
2024-08-22 18:20:47,9
2024-08-22 18:20:48,4
2024-08-22 18:20:50,21
2024-08-22 18:20:51,5
2024-08-22 18:20:52,6
2024-08-22 18:20:53,9
2024-08-22 18:20:54,4
2024-08-22 18:20:55,23
2024-08-22 18:20:56,8
2024-08-22 18:20:57,10
2024-08-22 18:20:58,14
2024-08-22 18:20:59,14
2024-08-22 18:21:00,18
2024-08-22 18:21:02,8
2024-08-22 18:21:03,5
2024-08-22 18:21:04,23
2024-08-22 18:21:05,7
2024-08-22 18:21:06,5
2024-08-22 18:21:07,19
2024-08-22 18:21:08,27
2024-08-22 18:21:09,10
2024-08-22 18:21:10,5
2024-08-22 18:21:11,5
2024-08-22 18:21:13,5
2024-08-22 18:21:14,9
2024-08-22 18:21:15,32
2024-08-22 18:21:16,16
2024-08-22 18:21:17,6
2024-08-22 18:21:18,21
2024-08-22 18:21:19,9
2024-08-22 18:21:20,13
2024-08-22 18:21:21,8
2024-08-22 18:21:22,4
2024-08-22 18:21:23,4
2024-08-22 18:21:24,10
2024-08-22 18:21:26,18
2024-08-22 18:21:27,11
2024-08-22 18:21:28,22
2024-08-22 18:21:29,5
2024-08-22 18:21:30,5
2024-08-22 18:21:31,17
2024-08-22 18:21:32,11
2024-08-22 18:21:33,12
2024-08-22 18:21:34,14
2024-08-22 18:21:35,24
2024-08-22 18:21:36,5
2024-08-22 18:21:38,14
2024-08-22 18:21:39,19
2024-08-22 18:21:40,10
2024-08-22 18:21:41,6
2024-08-22 18:21:42,26
2024-08-22 18:21:43,6
2024-08-22 18:21:44,13
2024-08-22 18:21:45,12
2024-08-22 18:21:46,12
2024-08-22 18:21:47,5
2024-08-22 18:21:48,15
2024-08-22 18:21:50,6
2024-08-22 18:21:51,26
2024-08-22 18:21:52,4
2024-08-22 18:21:53,12
2024-08-22 18:21:54,26
2024-08-22 18:21:55,20
2024-08-22 18:21:56,8
2024-08-22 18:21:57,15
2024-08-22 18:21:58,4
2024-08-22 18:21:59,11
2024-08-22 18:22:00,11
2024-08-22 18:22:02,5
2024-08-22 18:22:03,19
2024-08-22 18:22:04,11
2024-08-22 18:22:05,25
2024-08-22 18:22:06,7
2024-08-22 18:22:07,5
2024-08-22 18:22:08,8
2024-08-22 18:22:09,13
2024-08-22 18:22:10,15
2024-08-22 18:22:11,14
2024-08-22 18:22:12,6
2024-08-22 18:22:14,19
2024-08-22 18:22:15,30
2024-08-22 18:22:16,5
2024-08-22 18:22:17,6
2024-08-22 18:22:18,30
2024-08-22 18:22:19,8
2024-08-22 18:22:20,7
2024-08-22 18:22:21,16
2024-08-22 18:22:22,12
2024-08-22 18:22:23,18
2024-08-22 18:22:24,11
2024-08-22 18:22:26,17
2024-08-22 18:22:27,8
2024-08-22 18:22:28,5
2024-08-22 18:22:29,13
2024-08-22 18:22:30,16
2024-08-22 18:22:31,6
2024-08-22 18:22:32,24
2024-08-22 18:22:33,9
2024-08-22 18:22:34,14
2024-08-22 18:22:35,5
2024-08-22 18:22:36,24
2024-08-22 18:22:38,6
2024-08-22 18:22:39,5
2024-08-22 18:22:40,7
2024-08-22 18:22:41,20
2024-08-22 18:22:42,9
2024-08-22 18:22:43,12
2024-08-22 18:22:44,13
2024-08-22 18:22:45,17
2024-08-22 18:22:46,5
2024-08-22 18:22:47,12
2024-08-22 18:22:49,19
2024-08-22 18:22:50,10
2024-08-22 18:22:51,6
2024-08-22 18:22:52,9
2024-08-22 18:22:53,9
2024-08-22 18:22:54,18
2024-08-22 18:22:55,7
2024-08-22 18:22:56,6
2024-08-22 18:22:57,7
2024-08-22 18:22:58,18
2024-08-22 18:22:59,8
2024-08-22 18:23:01,10
2024-08-22 18:23:02,3
2024-08-22 18:23:03,34
2024-08-22 18:23:04,7
2024-08-22 18:23:05,2
2024-08-22 18:23:06,5
2024-08-22 18:23:07,5
2024-08-22 18:23:08,8
2024-08-22 18:23:09,14
2024-08-22 18:23:10,6
2024-08-22 18:23:11,16
2024-08-22 18:23:13,23
2024-08-22 18:23:14,7
2024-08-22 18:23:15,17
2024-08-22 18:23:16,23
2024-08-22 18:23:17,6
2024-08-22 18:23:18,9
2024-08-22 18:23:19,6
2024-08-22 18:23:20,25
2024-08-22 18:23:21,6
2024-08-22 18:23:22,8
2024-08-22 18:23:23,20
2024-08-22 18:23:24,8
2024-08-22 18:23:26,23
2024-08-22 18:23:27,8
2024-08-22 18:23:28,5
2024-08-22 18:23:29,4
2024-08-22 18:23:30,26
2024-08-22 18:23:31,8
2024-08-22 18:23:32,25
2024-08-22 18:23:33,10
2024-08-22 18:23:34,13
2024-08-22 18:23:35,8
2024-08-22 18:23:36,10
2024-08-22 18:23:37,5
2024-08-22 18:23:39,21
2024-08-22 18:23:40,5
2024-08-22 18:23:41,28
2024-08-22 18:23:42,6
2024-08-22 18:23:43,18
2024-08-22 18:23:44,5
2024-08-22 18:23:45,4
2024-08-22 18:23:46,22
2024-08-22 18:23:47,17
2024-08-22 18:23:48,6
2024-08-22 18:23:50,9
2024-08-22 18:23:51,7
2024-08-22 18:23:52,12
2024-08-22 18:23:53,20
2024-08-22 18:23:54,27
2024-08-22 18:23:55,16
2024-08-22 18:23:56,6
2024-08-22 18:23:57,3
2024-08-22 18:23:58,4
2024-08-22 18:23:59,10
2024-08-22 18:24:00,4
2024-08-22 18:24:01,11
2024-08-22 18:24:03,30
2024-08-22 18:24:04,6
2024-08-22 18:24:05,11
2024-08-22 18:24:06,5
2024-08-22 18:24:07,14
2024-08-22 18:24:08,15
2024-08-22 18:24:09,26
2024-08-22 18:24:10,13
2024-08-22 18:24:11,5
2024-08-22 18:24:13,3
2024-08-22 18:24:14,8
2024-08-22 18:24:15,33
2024-08-22 18:24:16,15
2024-08-22 18:24:17,9
2024-08-22 18:24:18,7
2024-08-22 18:24:19,7
2024-08-22 18:24:20,23
2024-08-22 18:24:21,14
2024-08-22 18:24:22,3
2024-08-22 18:24:24,12
2024-08-22 18:24:25,4
2024-08-22 18:24:26,10
2024-08-22 18:24:27,14
2024-08-22 18:24:28,7
2024-08-22 18:24:29,22
2024-08-22 18:24:30,21
2024-08-22 18:24:31,15
2024-08-22 18:24:32,4
2024-08-22 18:24:33,9
2024-08-22 18:24:35,5
2024-08-22 18:24:36,5
2024-08-22 18:24:37,17
2024-08-22 18:24:38,16
2024-08-22 18:24:39,8
2024-08-22 18:24:40,6
2024-08-22 18:24:41,34
2024-08-22 18:24:42,12
2024-08-22 18:24:43,6
2024-08-22 18:24:44,7
2024-08-22 18:24:45,8
2024-08-22 18:24:47,8
2024-08-22 18:24:48,7
2024-08-22 18:24:49,12
2024-08-22 18:24:50,41
2024-08-22 18:24:51,9
2024-08-22 18:24:52,5
2024-08-22 18:24:53,6
2024-08-22 18:24:54,20
2024-08-22 18:24:55,7
2024-08-22 18:24:56,20
2024-08-22 18:24:57,10
2024-08-22 18:24:59,5
2024-08-22 18:25:00,7
2024-08-22 18:25:01,8
2024-08-22 18:25:02,10
2024-08-22 18:25:03,7
2024-08-22 18:25:04,19
2024-08-22 18:25:05,7
2024-08-22 18:25:06,18
2024-08-22 18:25:07,10
2024-08-22 18:25:08,5
2024-08-22 18:25:09,4
2024-08-22 18:25:11,10
2024-08-22 18:25:12,13
2024-08-22 18:25:13,29
2024-08-22 18:25:14,17
2024-08-22 18:25:15,17
2024-08-22 18:25:16,11
2024-08-22 18:25:17,6
2024-08-22 18:25:18,9
2024-08-22 18:25:19,9
2024-08-22 18:25:20,3
2024-08-22 18:25:21,9
2024-08-22 18:25:23,25
2024-08-22 18:25:24,7
2024-08-22 18:25:25,10
2024-08-22 18:25:26,8
2024-08-22 18:25:27,7
2024-08-22 18:25:28,5
2024-08-22 18:25:29,7
2024-08-22 18:25:30,5
2024-08-22 18:25:31,9
2024-08-22 18:25:32,17
2024-08-22 18:25:33,27
2024-08-22 18:25:35,3
2024-08-22 18:25:36,24
2024-08-22 18:25:37,10
2024-08-22 18:25:38,4
2024-08-22 18:25:39,5
2024-08-22 18:25:40,18
2024-08-22 18:25:41,12
2024-08-22 18:25:42,7
2024-08-22 18:25:43,14
2024-08-22 18:25:44,24
2024-08-22 18:25:46,11
2024-08-22 18:25:47,9
2024-08-22 18:25:48,14
2024-08-22 18:25:49,7
2024-08-22 18:25:50,6
2024-08-22 18:25:51,9
2024-08-22 18:25:52,7
2024-08-22 18:25:53,20
2024-08-22 18:25:54,21
2024-08-22 18:25:56,6
2024-08-22 18:25:57,5
2024-08-22 18:25:58,6
2024-08-22 18:25:59,21
2024-08-22 18:26:00,16
2024-08-22 18:26:01,5
2024-08-22 18:26:02,5
2024-08-22 18:26:03,7
2024-08-22 18:26:04,13
2024-08-22 18:26:05,7
2024-08-22 18:26:06,21
2024-08-22 18:26:07,9
2024-08-22 18:26:09,19
2024-08-22 18:26:10,12
2024-08-22 18:26:11,5
2024-08-22 18:26:12,4
2024-08-22 18:26:13,3
2024-08-22 18:26:14,18
2024-08-22 18:26:15,35
2024-08-22 18:26:16,13
2024-08-22 18:26:17,17
2024-08-22 18:26:18,8
2024-08-22 18:26:19,8
2024-08-22 18:26:21,9
2024-08-22 18:26:22,3
2024-08-22 18:26:23,22
2024-08-22 18:26:24,5
2024-08-22 18:26:25,11
2024-08-22 18:26:26,17
2024-08-22 18:26:27,12
2024-08-22 18:26:28,8
2024-08-22 18:26:29,4
2024-08-22 18:26:30,13
2024-08-22 18:26:31,5
2024-08-22 18:26:32,21
2024-08-22 18:26:34,16
2024-08-22 18:26:35,8
2024-08-22 18:26:36,4
2024-08-22 18:26:37,9
2024-08-22 18:26:38,23
2024-08-22 18:26:39,10
2024-08-22 18:26:40,20
2024-08-22 18:26:41,18
2024-08-22 18:26:42,10
2024-08-22 18:26:44,7
2024-08-22 18:26:45,9
2024-08-22 18:26:46,7
2024-08-22 18:26:47,5
2024-08-22 18:26:48,36
2024-08-22 18:26:49,8
2024-08-22 18:26:50,13
2024-08-22 18:26:51,12
2024-08-22 18:26:52,18
2024-08-22 18:26:53,20
2024-08-22 18:26:54,15
2024-08-22 18:26:56,5
2024-08-22 18:26:57,11
2024-08-22 18:26:58,6
2024-08-22 18:26:59,8
2024-08-22 18:27:00,5
2024-08-22 18:27:01,9
2024-08-22 18:27:02,35
2024-08-22 18:27:03,4
2024-08-22 18:27:04,10
2024-08-22 18:27:05,5
2024-08-22 18:27:06,23
2024-08-22 18:27:07,4
2024-08-22 18:27:09,8
2024-08-22 18:27:10,6
2024-08-22 18:27:11,5
2024-08-22 18:27:12,29
2024-08-22 18:27:13,12
2024-08-22 18:27:14,24
2024-08-22 18:27:15,22
2024-08-22 18:27:16,6
2024-08-22 18:27:17,9
2024-08-22 18:27:18,6
2024-08-22 18:27:19,23
2024-08-22 18:27:21,19
2024-08-22 18:27:22,5
2024-08-22 18:27:23,18
2024-08-22 18:27:24,12
2024-08-22 18:27:25,8
2024-08-22 18:27:26,13
2024-08-22 18:27:27,6
2024-08-22 18:27:28,9
2024-08-22 18:27:29,32
2024-08-22 18:27:30,12
2024-08-22 18:27:31,5
2024-08-22 18:27:33,11
2024-08-22 18:27:34,27
2024-08-22 18:27:35,10
2024-08-22 18:27:36,6
2024-08-22 18:27:37,5
2024-08-22 18:27:38,21
2024-08-22 18:27:39,5
2024-08-22 18:27:40,13
2024-08-22 18:27:41,4
2024-08-22 18:27:42,14
2024-08-22 18:27:43,36
2024-08-22 18:27:45,13
2024-08-22 18:27:46,12
2024-08-22 18:27:47,4
2024-08-22 18:27:48,7
2024-08-22 18:27:49,7
2024-08-22 18:27:50,14
2024-08-22 18:27:51,9
2024-08-22 18:27:52,28
2024-08-22 18:27:53,10
2024-08-22 18:27:54,19
2024-08-22 18:27:56,11
2024-08-22 18:27:57,13
2024-08-22 18:27:58,25
2024-08-22 18:27:59,9
2024-08-22 18:28:00,9
2024-08-22 18:28:01,5
2024-08-22 18:28:02,20
2024-08-22 18:28:03,9
2024-08-22 18:28:04,13
2024-08-22 18:28:05,5
2024-08-22 18:28:06,13
2024-08-22 18:28:08,22
2024-08-22 18:28:09,8
2024-08-22 18:28:10,19
2024-08-22 18:28:11,19
2024-08-22 18:28:12,6
2024-08-22 18:28:13,7
2024-08-22 18:28:14,5
2024-08-22 18:28:15,35
2024-08-22 18:28:16,14
2024-08-22 18:28:17,18
2024-08-22 18:28:18,8
2024-08-22 18:28:20,6
2024-08-22 18:28:21,11
2024-08-22 18:28:22,9
2024-08-22 18:28:23,4
2024-08-22 18:28:24,13
2024-08-22 18:28:25,9
2024-08-22 18:28:26,24
2024-08-22 18:28:27,12
2024-08-22 18:28:28,7
2024-08-22 18:28:29,8
2024-08-22 18:28:30,9
2024-08-22 18:28:32,22
2024-08-22 18:28:33,6
2024-08-22 18:28:34,24
2024-08-22 18:28:35,4
2024-08-22 18:28:36,4
2024-08-22 18:28:37,7
2024-08-22 18:28:38,5
2024-08-22 18:28:39,26
2024-08-22 18:28:40,13
2024-08-22 18:28:41,17
2024-08-22 18:28:42,12
2024-08-22 18:28:43,4
2024-08-22 18:28:45,5
2024-08-22 18:28:46,4
2024-08-22 18:28:47,4
2024-08-22 18:28:48,21
2024-08-22 18:28:49,8
2024-08-22 18:28:50,7
2024-08-22 18:28:51,21
2024-08-22 18:28:52,18
2024-08-22 18:28:53,8
2024-08-22 18:28:54,6
2024-08-22 18:28:56,12
2024-08-22 18:28:57,34
2024-08-22 18:28:58,12
2024-08-22 18:28:59,6
2024-08-22 18:29:00,8
2024-08-22 18:29:01,4
2024-08-22 18:29:02,10
2024-08-22 18:29:03,12
2024-08-22 18:29:04,26
2024-08-22 18:29:05,8
2024-08-22 18:29:06,3
2024-08-22 18:29:08,13
2024-08-22 18:29:09,4
2024-08-22 18:29:10,31
2024-08-22 18:29:11,7
2024-08-22 18:29:12,7
2024-08-22 18:29:13,14
2024-08-22 18:29:14,11
2024-08-22 18:29:15,23
2024-08-22 18:29:16,23
2024-08-22 18:29:17,7
2024-08-22 18:29:19,4
2024-08-22 18:29:20,6
2024-08-22 18:29:21,6
2024-08-22 18:29:22,5
2024-08-22 18:29:23,23
2024-08-22 18:29:24,27
2024-08-22 18:29:25,19
2024-08-22 18:29:26,5
2024-08-22 18:29:27,11
2024-08-22 18:29:28,4
2024-08-22 18:29:29,14
2024-08-22 18:29:30,11
2024-08-22 18:29:32,7
2024-08-22 18:29:33,16
2024-08-22 18:29:34,17
2024-08-22 18:29:35,13
2024-08-22 18:29:36,10
2024-08-22 18:29:37,3
2024-08-22 18:29:38,19
2024-08-22 18:29:39,15
2024-08-22 18:29:40,7
2024-08-22 18:29:41,6
2024-08-22 18:29:42,3
2024-08-22 18:29:44,4
2024-08-22 18:29:45,11
2024-08-22 18:29:46,9
2024-08-22 18:29:47,12
2024-08-22 18:29:48,19
2024-08-22 18:29:49,22
2024-08-22 18:29:50,11
2024-08-22 18:29:51,7
2024-08-22 18:29:52,5
2024-08-22 18:29:53,3
2024-08-22 18:29:54,9
2024-08-22 18:29:56,4
2024-08-22 18:29:57,30
2024-08-22 18:29:58,11
2024-08-22 18:29:59,7
2024-08-22 18:30:00,10
2024-08-22 18:30:01,25
2024-08-22 18:30:02,11
2024-08-22 18:30:03,7
2024-08-22 18:30:04,4
2024-08-22 18:30:05,23
2024-08-22 18:30:06,6
2024-08-22 18:30:08,12
2024-08-22 18:30:09,7
2024-08-22 18:30:10,9
2024-08-22 18:30:11,18
2024-08-22 18:30:12,5
2024-08-22 18:30:13,4
2024-08-22 18:30:14,23
2024-08-22 18:30:15,27
2024-08-22 18:30:16,17
2024-08-22 18:30:17,14
2024-08-22 18:30:19,8
2024-08-22 18:30:20,10
2024-08-22 18:30:21,22
2024-08-22 18:30:22,22
2024-08-22 18:30:23,20
2024-08-22 18:30:24,9
2024-08-22 18:30:25,11
2024-08-22 18:30:26,22
2024-08-22 18:30:27,5
2024-08-22 18:30:28,5
2024-08-22 18:30:29,8
2024-08-22 18:30:31,28
2024-08-22 18:30:32,12
2024-08-22 18:30:33,9
2024-08-22 18:30:34,12
2024-08-22 18:30:35,18
2024-08-22 18:30:36,10
2024-08-22 18:30:37,5
2024-08-22 18:30:38,12
2024-08-22 18:30:39,13
2024-08-22 18:30:40,8
2024-08-22 18:30:41,13
2024-08-22 18:30:43,19
2024-08-22 18:30:44,4
2024-08-22 18:30:45,26
2024-08-22 18:30:46,4
2024-08-22 18:30:47,8
2024-08-22 18:30:48,8
2024-08-22 18:30:49,6
2024-08-22 18:30:50,11
2024-08-22 18:30:51,16
2024-08-22 18:30:52,27
2024-08-22 18:30:54,3
2024-08-22 18:30:55,7
2024-08-22 18:30:56,6
2024-08-22 18:30:57,21
2024-08-22 18:30:58,8
2024-08-22 18:30:59,9
2024-08-22 18:31:00,13
2024-08-22 18:31:01,9
2024-08-22 18:31:02,8
2024-08-22 18:31:03,10
2024-08-22 18:31:04,7
2024-08-22 18:31:06,8
2024-08-22 18:31:07,22
2024-08-22 18:31:08,17
2024-08-22 18:31:09,7
2024-08-22 18:31:10,9
2024-08-22 18:31:11,6
2024-08-22 18:31:12,9
2024-08-22 18:31:13,10
2024-08-22 18:31:14,15
2024-08-22 18:31:15,23
2024-08-22 18:31:17,17
2024-08-22 18:31:18,16
2024-08-22 18:31:19,8
2024-08-22 18:31:20,5
2024-08-22 18:31:21,6
2024-08-22 18:31:22,7
2024-08-22 18:31:23,5
2024-08-22 18:31:24,13
2024-08-22 18:31:25,27
2024-08-22 18:31:26,8
2024-08-22 18:31:28,6
2024-08-22 18:31:29,7
2024-08-22 18:31:30,19
2024-08-22 18:31:31,8
2024-08-22 18:31:32,7
2024-08-22 18:31:33,8
2024-08-22 18:31:34,8
2024-08-22 18:31:35,21
2024-08-22 18:31:36,11
2024-08-22 18:31:37,8
2024-08-22 18:31:38,11
2024-08-22 18:31:39,23
2024-08-22 18:31:41,9
2024-08-22 18:31:42,19
2024-08-22 18:31:43,4
2024-08-22 18:31:44,7
2024-08-22 18:31:45,5
2024-08-22 18:31:46,25
2024-08-22 18:31:47,13
2024-08-22 18:31:48,17
2024-08-22 18:31:49,11
2024-08-22 18:31:50,4
2024-08-22 18:31:51,22
2024-08-22 18:31:53,4
2024-08-22 18:31:54,7
2024-08-22 18:31:55,9
2024-08-22 18:31:56,23
2024-08-22 18:31:57,3
2024-08-22 18:31:58,12
2024-08-22 18:31:59,15
2024-08-22 18:32:00,12
2024-08-22 18:32:01,4
2024-08-22 18:32:02,21
2024-08-22 18:32:04,3
2024-08-22 18:32:05,12
2024-08-22 18:32:06,25
2024-08-22 18:32:07,7
2024-08-22 18:32:08,7
2024-08-22 18:32:09,22
2024-08-22 18:32:10,9
2024-08-22 18:32:11,6
2024-08-22 18:32:12,10
2024-08-22 18:32:13,23
2024-08-22 18:32:14,23
2024-08-22 18:32:16,11
2024-08-22 18:32:17,13
2024-08-22 18:32:18,12
2024-08-22 18:32:19,22
2024-08-22 18:32:20,8
2024-08-22 18:32:21,9
2024-08-22 18:32:22,12
2024-08-22 18:32:23,17
2024-08-22 18:32:24,23
2024-08-22 18:32:25,6
2024-08-22 18:32:27,4
2024-08-22 18:32:28,6
2024-08-22 18:32:29,10
2024-08-22 18:32:30,5
2024-08-22 18:32:31,12
2024-08-22 18:32:32,27
2024-08-22 18:32:33,10
2024-08-22 18:32:34,14
2024-08-22 18:32:35,9
2024-08-22 18:32:36,12
2024-08-22 18:32:38,5
2024-08-22 18:32:39,9
2024-08-22 18:32:40,22
2024-08-22 18:32:41,6
2024-08-22 18:32:42,12
2024-08-22 18:32:43,12
2024-08-22 18:32:44,4
2024-08-22 18:32:45,16
2024-08-22 18:32:46,10
2024-08-22 18:32:47,3
2024-08-22 18:32:48,10
2024-08-22 18:32:49,22
2024-08-22 18:32:51,9
2024-08-22 18:32:52,7
2024-08-22 18:32:53,32
2024-08-22 18:32:54,21
2024-08-22 18:32:55,6
2024-08-22 18:32:56,8
2024-08-22 18:32:57,4
2024-08-22 18:32:58,10
2024-08-22 18:32:59,12
2024-08-22 18:33:00,12
2024-08-22 18:33:01,5
2024-08-22 18:33:02,3
2024-08-22 18:33:04,37
2024-08-22 18:33:05,8
2024-08-22 18:33:06,21
2024-08-22 18:33:07,4
2024-08-22 18:33:08,5
2024-08-22 18:33:09,8
2024-08-22 18:33:10,8
2024-08-22 18:33:11,35
2024-08-22 18:33:12,7
2024-08-22 18:33:13,7
2024-08-22 18:33:14,26
2024-08-22 18:33:16,15
2024-08-22 18:33:17,3
2024-08-22 18:33:18,17
2024-08-22 18:33:19,10
2024-08-22 18:33:20,4
2024-08-22 18:33:21,22
2024-08-22 18:33:22,10
2024-08-22 18:33:23,5
2024-08-22 18:33:24,11
2024-08-22 18:33:25,21
2024-08-22 18:33:26,25
2024-08-22 18:33:28,8
2024-08-22 18:33:29,3
2024-08-22 18:33:30,26
2024-08-22 18:33:31,6
2024-08-22 18:33:32,9
2024-08-22 18:33:33,18
2024-08-22 18:33:34,9
2024-08-22 18:33:35,9
2024-08-22 18:33:36,12
2024-08-22 18:33:37,12
2024-08-22 18:33:38,3
2024-08-22 18:33:39,23
2024-08-22 18:33:41,9
2024-08-22 18:33:42,18
2024-08-22 18:33:43,15
2024-08-22 18:33:44,9
2024-08-22 18:33:45,10
2024-08-22 18:33:46,4
2024-08-22 18:33:47,8
2024-08-22 18:33:48,28
2024-08-22 18:33:49,3
2024-08-22 18:33:50,20
2024-08-22 18:33:51,8
2024-08-22 18:33:52,5
2024-08-22 18:33:54,8
2024-08-22 18:33:55,10
2024-08-22 18:33:56,24
2024-08-22 18:33:57,7
2024-08-22 18:33:58,19
2024-08-22 18:33:59,12
2024-08-22 18:34:00,8
2024-08-22 18:34:01,14
2024-08-22 18:34:02,8
2024-08-22 18:34:03,23
2024-08-22 18:34:04,4
2024-08-22 18:34:06,24
2024-08-22 18:34:07,7
2024-08-22 18:34:08,32
2024-08-22 18:34:09,5
2024-08-22 18:34:10,9
2024-08-22 18:34:11,12
2024-08-22 18:34:12,13
2024-08-22 18:34:13,9
2024-08-22 18:34:14,38
2024-08-22 18:34:15,14
2024-08-22 18:34:16,12
2024-08-22 18:34:17,6
2024-08-22 18:34:19,25
2024-08-22 18:34:20,5
2024-08-22 18:34:21,12
2024-08-22 18:34:22,8
2024-08-22 18:34:23,28
2024-08-22 18:34:24,4
2024-08-22 18:34:25,6
2024-08-22 18:34:26,8
2024-08-22 18:34:27,5
2024-08-22 18:34:28,21
2024-08-22 18:34:29,3
2024-08-22 18:34:31,27
2024-08-22 18:34:32,14
2024-08-22 18:34:33,8
2024-08-22 18:34:34,14
2024-08-22 18:34:35,4
2024-08-22 18:34:36,7
2024-08-22 18:34:37,20
2024-08-22 18:34:38,14
2024-08-22 18:34:39,26
2024-08-22 18:34:40,5
2024-08-22 18:34:41,5
2024-08-22 18:34:43,11
2024-08-22 18:34:44,23
2024-08-22 18:34:45,4
2024-08-22 18:34:46,12
2024-08-22 18:34:47,16
2024-08-22 18:34:48,11
2024-08-22 18:34:49,8
2024-08-22 18:34:50,11
2024-08-22 18:34:51,4
2024-08-22 18:34:52,26
2024-08-22 18:34:53,9
2024-08-22 18:34:54,11
2024-08-22 18:34:56,20
2024-08-22 18:34:57,12
2024-08-22 18:34:58,8
2024-08-22 18:34:59,4
2024-08-22 18:35:00,6
2024-08-22 18:35:01,5
2024-08-22 18:35:02,22
2024-08-22 18:35:03,4
2024-08-22 18:35:04,13
2024-08-22 18:35:05,18
2024-08-22 18:35:07,9
2024-08-22 18:35:08,11
2024-08-22 18:35:09,4
2024-08-22 18:35:10,9
2024-08-22 18:35:11,31
2024-08-22 18:35:12,8
2024-08-22 18:35:13,9
2024-08-22 18:35:14,6
2024-08-22 18:35:15,17
2024-08-22 18:35:16,20
2024-08-22 18:35:17,3
2024-08-22 18:35:19,19
2024-08-22 18:35:20,13
2024-08-22 18:35:21,4
2024-08-22 18:35:22,12
2024-08-22 18:35:23,32
2024-08-22 18:35:24,7
2024-08-22 18:35:25,14
2024-08-22 18:35:26,7
2024-08-22 18:35:27,9
2024-08-22 18:35:28,16
2024-08-22 18:35:29,10
2024-08-22 18:35:30,25
2024-08-22 18:35:32,9
2024-08-22 18:35:33,7
2024-08-22 18:35:34,7
2024-08-22 18:35:35,4
2024-08-22 18:35:36,4
2024-08-22 18:35:37,24
2024-08-22 18:35:38,20
2024-08-22 18:35:39,4
2024-08-22 18:35:40,10
2024-08-22 18:35:41,12
2024-08-22 18:35:42,18
2024-08-22 18:35:44,11
2024-08-22 18:35:45,4
2024-08-22 18:35:46,14
2024-08-22 18:35:47,5
2024-08-22 18:35:48,14
2024-08-22 18:35:49,10
2024-08-22 18:35:50,10
2024-08-22 18:35:51,28
2024-08-22 18:35:52,9
2024-08-22 18:35:53,9
2024-08-22 18:35:54,9
2024-08-22 18:35:56,6
2024-08-22 18:35:57,2
2024-08-22 18:35:58,5
2024-08-22 18:35:59,29
2024-08-22 18:36:00,5
2024-08-22 18:36:01,18
2024-08-22 18:36:02,7
2024-08-22 18:36:03,18
2024-08-22 18:36:04,6
2024-08-22 18:36:05,2
2024-08-22 18:36:06,2
2024-08-22 18:36:07,20
2024-08-22 18:36:09,3
2024-08-22 18:36:10,1
2024-08-22 18:36:11,8
2024-08-22 18:36:12,21
2024-08-22 18:36:13,12
2024-08-22 18:36:14,5
2024-08-22 18:36:15,37
2024-08-22 18:36:16,15
2024-08-22 18:36:17,12
2024-08-22 18:36:18,1
2024-08-22 18:36:19,5
2024-08-22 18:36:20,2
2024-08-22 18:36:22,21
2024-08-22 18:36:23,7
2024-08-22 18:36:24,5
2024-08-22 18:36:25,3
2024-08-22 18:36:26,5
2024-08-22 18:36:27,17
2024-08-22 18:36:28,10
2024-08-22 18:36:29,4
2024-08-22 18:36:30,2
2024-08-22 18:36:31,14
2024-08-22 18:36:32,19
2024-08-22 18:36:33,13
2024-08-22 18:36:35,6
2024-08-22 18:36:36,1
2024-08-22 18:36:37,4
2024-08-22 18:36:38,5
2024-08-22 18:36:39,20
2024-08-22 18:36:40,16
2024-08-22 18:36:41,2
2024-08-22 18:36:42,17
2024-08-22 18:36:43,4
2024-08-22 18:36:44,9
2024-08-22 18:36:45,2
2024-08-22 18:36:46,21
2024-08-22 18:36:47,3
2024-08-22 18:36:49,0
2024-08-22 18:36:50,4
2024-08-22 18:36:51,15
2024-08-22 18:36:52,9
2024-08-22 18:36:53,3
2024-08-22 18:36:54,11
2024-08-22 18:36:55,6
2024-08-22 18:36:56,26
2024-08-22 18:36:57,3
2024-08-22 18:36:58,14
2024-08-22 18:36:59,33
2024-08-22 18:37:00,2
2024-08-22 18:37:02,5
2024-08-22 18:37:03,3
2024-08-22 18:37:04,10
2024-08-22 18:37:05,7
2024-08-22 18:37:06,21
2024-08-22 18:37:07,25
2024-08-22 18:37:08,4
2024-08-22 18:37:09,8
2024-08-22 18:37:10,16
2024-08-22 18:37:11,5
2024-08-22 18:37:12,14
2024-08-22 18:37:13,6
2024-08-22 18:37:15,29
2024-08-22 18:37:16,15
2024-08-22 18:37:17,18
2024-08-22 18:37:18,7
2024-08-22 18:37:19,5
2024-08-22 18:37:20,5
2024-08-22 18:37:21,2
2024-08-22 18:37:22,12
2024-08-22 18:37:23,14
2024-08-22 18:37:24,2
2024-08-22 18:37:25,25
2024-08-22 18:37:27,1
2024-08-22 18:37:28,10
2024-08-22 18:37:29,15
2024-08-22 18:37:30,6
2024-08-22 18:37:31,16
2024-08-22 18:37:32,3
2024-08-22 18:37:33,27
2024-08-22 18:37:34,18
2024-08-22 18:37:35,8
2024-08-22 18:37:36,4
2024-08-22 18:37:37,10
2024-08-22 18:37:39,24
2024-08-22 18:37:40,7
2024-08-22 18:37:41,8
